id,Duration in months,Credit history,Purpose of the credit,Credit amount,Status of savings account/bonds,Present employment(years),Installment rate in percentage of disposable income,personal_status,Other debtors / guarantors,Present residence since X years,Property,Age in years,Other installment plans (banks/stores),Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,Foreign worker,Status of existing checking account
0.24424424424424424,0.1176470588235294,0.0,0.8888888888888888,0.17591064157587763,0.25,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.28571428571428575,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0
0.24524524524524524,0.2941176470588235,0.75,0.0,0.055463849455265765,0.5,0.25,1.0,1.0,1.0,0.0,1.0,0.10714285714285715,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.24624624624624625,0.1176470588235294,0.25,0.6666666666666666,0.02569604930119952,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.5892857142857142,0.5,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,1.0,1.0
0.24724724724724725,0.029411764705882346,1.0,0.4444444444444444,0.05249257180587652,0.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.28571428571428575,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0
0.24824824824824823,0.2941176470588235,0.75,0.3333333333333333,0.09216463079124024,0.5,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.125,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.24924924924924927,0.20588235294117646,0.75,0.6666666666666666,0.010069329811819083,0.5,1.0,0.6666666666666667,0.0,0.0,1.0,1.0,0.0535714285714286,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.2502502502502503,0.029411764705882346,0.25,0.4444444444444444,0.022889842632331906,0.75,0.25,0.6666666666666667,0.0,1.0,1.0,1.0,0.35714285714285715,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,1.0
0.25125125125125125,0.1176470588235294,0.75,0.3333333333333333,0.1101023440079234,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.48214285714285715,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.2522522522522523,0.38235294117647056,0.75,0.4444444444444444,0.10454495433036205,0.5,0.0,1.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0892857142857143,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.25325325325325326,0.2941176470588235,0.5,0.3333333333333333,0.21464729833828547,0.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.3333333333333333,0.28571428571428575,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.2542542542542543,0.07352941176470588,0.75,0.3333333333333333,0.09794211510949709,1.0,0.25,0.3333333333333333,1.0,1.0,0.0,0.0,0.0892857142857143,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2552552552552553,0.8235294117647058,0.5,0.6666666666666666,0.39440959612633436,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14285714285714285,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.25625625625625625,0.2941176470588235,0.25,0.6666666666666666,0.13392758886321118,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.28571428571428575,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,1.0
0.2572572572572573,0.1176470588235294,0.0,0.6666666666666666,0.10448993067018818,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.17857142857142855,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.25825825825825827,0.16176470588235292,0.75,1.0,0.19599427753934193,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.07142857142857145,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2592592592592593,0.10294117647058824,0.25,0.6666666666666666,0.04974138879718279,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6785714285714286,0.5,0.5,0.6666666666666667,1.0,0.0,0.0,1.0,1.0
0.2602602602602603,0.1176470588235294,0.75,0.3333333333333333,0.07741828986464179,0.5,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.26126126126126126,0.2941176470588235,0.75,0.6666666666666666,0.07444701221525256,0.5,0.75,1.0,0.0,1.0,1.0,0.0,0.6428571428571428,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.2622622622622623,0.20588235294117646,0.25,0.4444444444444444,0.27797953119841534,0.5,0.75,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.30357142857142855,0.5,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,1.0
0.26326326326326327,0.1176470588235294,0.25,0.2222222222222222,0.13744910311433917,0.5,0.75,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.6785714285714286,0.0,0.0,0.6666666666666667,1.0,0.0,0.0,1.0,1.0
0.2642642642642643,0.08823529411764706,0.25,0.4444444444444444,0.05397821063057115,0.5,0.75,0.6666666666666667,1.0,1.0,1.0,1.0,0.23214285714285715,0.5,0.5,0.3333333333333333,1.0,1.0,0.0,0.0,1.0
0.2652652652652653,0.16176470588235292,0.75,0.6666666666666666,0.030373060415978873,0.5,0.75,1.0,1.0,1.0,0.6666666666666667,0.0,0.32142857142857145,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0
0.26626626626626626,0.47058823529411764,0.25,0.0,0.33311323869263787,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.30357142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.2672672672672673,0.2941176470588235,0.75,0.6666666666666666,0.07059535600308132,0.5,0.5,1.0,0.0,1.0,0.6666666666666667,0.0,0.33928571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2682682682682683,0.14705882352941174,0.75,0.4444444444444444,0.48024650599757895,0.5,0.75,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.46428571428571425,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
0.2692692692692693,0.2941176470588235,0.75,0.6666666666666666,0.041212721470232194,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.0,0.10714285714285715,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.2702702702702703,0.20588235294117646,0.75,0.4444444444444444,0.13271706833938596,1.0,0.25,1.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.23214285714285715,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0
0.27127127127127126,0.1176470588235294,0.25,0.3333333333333333,0.06338725652030373,0.25,0.25,0.6666666666666667,0.0,1.0,1.0,0.0,0.32142857142857145,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2722722722722723,0.6470588235294117,0.0,0.4444444444444444,0.6558270056124132,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.30357142857142855,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2732732732732733,0.6470588235294117,0.75,0.6666666666666666,0.1546164850885881,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.16071428571428575,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0
0.2742742742742743,0.38235294117647056,0.75,0.7777777777777777,0.6464179597226807,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.26785714285714285,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0
0.2752752752752753,0.07352941176470588,0.75,0.6666666666666666,0.13464289644547156,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.23214285714285715,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1.0
0.2762762762762763,0.20588235294117646,0.25,0.6666666666666666,0.11852096401452623,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.125,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.2772772772772773,0.1176470588235294,0.75,0.3333333333333333,0.055683944095961266,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5357142857142858,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0
0.2782782782782783,0.029411764705882346,0.75,0.3333333333333333,0.23995818201826785,0.5,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.23214285714285715,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.2792792792792793,0.2941176470588235,0.75,0.6666666666666666,0.09084406294706723,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142855,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2802802802802803,0.16176470588235292,0.25,1.0,0.17156377242214152,0.75,0.75,0.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.07142857142857145,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0
0.2812812812812813,0.1176470588235294,0.75,0.3333333333333333,0.07285132607021019,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5535714285714286,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.2822822822822823,0.20588235294117646,0.0,0.6666666666666666,0.06575327390778034,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.5357142857142858,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.2832832832832833,0.16176470588235292,0.25,0.3333333333333333,0.06988004842082095,1.0,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,0.7857142857142858,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.2842842842842843,0.2941176470588235,0.25,0.4444444444444444,0.19962583911081766,0.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.32142857142857145,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2852852852852853,0.6323529411764706,0.75,0.4444444444444444,0.5762077693408165,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.28571428571428575,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0
0.28628628628628633,0.6470588235294117,0.75,1.0,0.24969736986904373,0.5,0.25,1.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.125,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1.0
0.2872872872872873,0.6470588235294117,0.5,0.5555555555555556,0.4034334763948498,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.21428571428571425,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2882882882882883,0.1176470588235294,0.75,0.6666666666666666,0.04632992186640256,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.5357142857142858,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0
0.2892892892892893,0.2941176470588235,0.5,0.6666666666666666,0.04258831297457907,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5178571428571428,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.2902902902902903,0.1176470588235294,0.75,0.0,0.045449543303620554,0.5,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.125,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0
0.29129129129129133,0.47058823529411764,0.75,1.0,0.5033564432706064,0.5,0.5,0.0,0.6666666666666666,1.0,1.0,0.0,0.16071428571428575,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2922922922922923,0.2941176470588235,0.25,1.0,0.33944095961263343,0.5,0.75,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.44642857142857145,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0
0.2932932932932933,0.5588235294117647,0.25,1.0,0.2501375591504347,0.5,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.6607142857142858,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.2942942942942943,0.6470588235294117,0.25,0.0,0.40601958842302194,1.0,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.48214285714285715,0.0,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,1.0
0.2952952952952953,0.6470588235294117,0.75,0.3333333333333333,0.5342797402883239,0.5,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.125,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0
0.29629629629629634,0.1176470588235294,0.75,1.0,0.24347969626939586,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.01785714285714285,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.2972972972972973,0.08823529411764706,0.75,0.4444444444444444,0.05705953560030813,1.0,0.75,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.46428571428571425,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0
0.2982982982982983,0.20588235294117646,0.75,0.3333333333333333,0.12462859029382635,0.5,0.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.2992992992992993,0.25,0.25,0.3333333333333333,0.13728403213381754,0.75,0.25,0.6666666666666667,1.0,1.0,0.3333333333333333,0.0,0.23214285714285715,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0
0.3003003003003003,0.029411764705882346,0.75,0.4444444444444444,0.02321998459337515,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.625,0.5,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,1.0
0.30130130130130134,0.47058823529411764,1.0,0.6666666666666666,0.19555408825795093,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.41071428571428575,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0
0.3023023023023023,0.2941176470588235,0.25,0.4444444444444444,0.06019588423021899,1.0,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.32142857142857145,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.0
0.30330330330330335,0.08823529411764706,0.25,0.4444444444444444,0.04335864421701331,0.5,0.25,1.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0.5357142857142858,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0
0.30430430430430433,0.6470588235294117,0.25,0.4444444444444444,0.543468691537361,0.25,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.44642857142857145,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.3053053053053053,0.029411764705882346,0.75,0.3333333333333333,0.07114559260482008,0.75,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25000000000000006,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.30630630630630634,0.38235294117647056,0.75,1.0,0.25096291405304283,1.0,0.25,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0892857142857143,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3073073073073073,0.1176470588235294,0.75,0.6666666666666666,0.026246285902938263,0.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666667,0.6666666666666666,0.25000000000000006,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0
0.30830830830830835,0.058823529411764705,0.75,0.3333333333333333,0.05430835259161439,0.5,0.0,0.6666666666666667,0.0,1.0,1.0,1.0,0.0892857142857143,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.30930930930930933,0.07352941176470588,0.75,0.4444444444444444,0.001430615164520744,0.5,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0535714285714286,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3103103103103103,0.6470588235294117,0.75,0.5555555555555556,0.28232640035215145,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.37499999999999994,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0
0.31131131131131135,0.2941176470588235,0.75,0.3333333333333333,0.28947947617475517,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.10714285714285715,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.3123123123123123,0.2941176470588235,0.75,0.3333333333333333,0.19252778694838782,0.5,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.125,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.31331331331331336,0.1176470588235294,0.75,0.4444444444444444,0.023935292175635527,0.5,0.25,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,0.0,0.10714285714285715,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
0.31431431431431434,0.0,0.75,0.4444444444444444,0.06844943325630021,1.0,0.5,0.0,1.0,1.0,0.3333333333333333,1.0,0.17857142857142855,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0
0.3153153153153153,0.47058823529411764,0.0,0.3333333333333333,0.13733905579399142,0.5,0.75,1.0,1.0,1.0,1.0,0.0,0.21428571428571425,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.31631631631631635,0.1176470588235294,0.75,0.3333333333333333,0.025200836359634642,0.5,0.0,0.3333333333333333,1.0,0.5,0.6666666666666667,0.3333333333333333,0.33928571428571425,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0
0.3173173173173173,0.2941176470588235,0.75,0.3333333333333333,0.22565203037306042,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5178571428571428,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0
0.31831831831831836,0.1176470588235294,0.25,0.2222222222222222,0.024815670738417523,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.23214285714285715,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.31931931931931934,0.16176470588235292,0.5,0.3333333333333333,0.1866952789699571,0.5,0.75,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,1.0
0.3203203203203203,0.38235294117647056,0.25,0.4444444444444444,0.2200396170353252,0.5,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.16071428571428575,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.32132132132132135,0.2941176470588235,0.75,0.6666666666666666,0.0928799383735006,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.23214285714285715,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.32232232232232233,0.2941176470588235,0.75,1.0,0.1463629360625069,0.5,0.25,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.26785714285714285,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.32332332332332336,0.20588235294117646,0.75,0.3333333333333333,0.13255199735886433,0.75,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.16071428571428575,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.32432432432432434,0.20588235294117646,0.25,0.4444444444444444,0.042808407615274574,0.5,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.30357142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.3253253253253253,0.058823529411764705,0.25,0.4444444444444444,0.17321448222735777,0.5,0.25,0.0,1.0,1.0,1.0,1.0,0.35714285714285715,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0
0.32632632632632635,0.1176470588235294,0.25,0.3333333333333333,0.30543633762517886,1.0,0.75,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5357142857142858,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.32732732732732733,0.2941176470588235,0.75,0.4444444444444444,0.07015516672169032,0.75,0.25,1.0,0.0,1.0,0.6666666666666667,0.0,0.26785714285714285,0.5,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0
0.32832832832832837,0.47058823529411764,0.75,0.6666666666666666,0.23236491691427316,0.5,0.75,1.0,1.0,1.0,0.3333333333333333,0.0,0.21428571428571425,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.32932932932932935,0.029411764705882346,0.75,0.6666666666666666,0.04500935402222955,0.5,0.75,1.0,1.0,1.0,1.0,0.0,0.16071428571428575,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1.0
0.3303303303303303,0.2941176470588235,0.25,1.0,0.3502255970067129,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0
0.33133133133133136,0.20588235294117646,0.25,0.2222222222222222,0.08880818752063387,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.19642857142857145,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0
0.33233233233233234,0.8235294117647058,0.75,0.4444444444444444,0.3938593595245956,0.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0892857142857143,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
0.33333333333333337,0.6470588235294117,0.25,1.0,0.6239683063717398,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0892857142857143,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0
0.33433433433433435,0.2941176470588235,1.0,0.3333333333333333,0.21239132827115662,0.5,0.75,0.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.07142857142857145,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0
0.3353353353353353,0.029411764705882346,0.25,0.3333333333333333,0.17244415098492352,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.44642857142857145,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.33633633633633636,0.13235294117647056,0.75,0.6666666666666666,0.10184879498184218,0.5,0.5,0.3333333333333333,0.0,0.5,1.0,0.3333333333333333,0.07142857142857145,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.33733733733733734,0.16176470588235292,0.75,0.1111111111111111,0.05639925167822163,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0892857142857143,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.3383383383383384,0.2941176470588235,0.75,0.3333333333333333,0.21563772422141522,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16071428571428575,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.33933933933933935,0.08823529411764706,0.75,0.3333333333333333,0.06993507208099482,0.5,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.21428571428571425,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.3403403403403404,0.2941176470588235,0.25,0.2222222222222222,0.3022449653350941,0.5,0.5,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0892857142857143,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0
0.34134134134134136,0.25,0.75,0.3333333333333333,0.1842742379223066,0.5,0.25,0.0,0.0,1.0,1.0,0.0,0.125,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.34234234234234234,0.20588235294117646,0.75,0.6666666666666666,0.16303510509519095,0.25,0.5,0.0,0.6666666666666666,1.0,0.6666666666666667,1.0,0.10714285714285715,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.3433433433433434,0.20588235294117646,0.75,0.0,0.2304941124683614,0.5,0.75,0.0,1.0,0.0,0.0,1.0,0.25000000000000006,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
0.34434434434434436,0.08823529411764706,0.75,0.4444444444444444,0.20353251898316277,0.5,0.5,0.0,1.0,0.5,0.0,0.3333333333333333,0.32142857142857145,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0
0.3453453453453454,0.16176470588235292,0.25,0.6666666666666666,0.06652360515021459,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.42857142857142855,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.34634634634634637,0.13235294117647056,0.25,0.6666666666666666,0.034774953229888855,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.07142857142857145,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
0.34734734734734735,0.2941176470588235,0.75,0.6666666666666666,0.1930229998899527,0.25,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.07142857142857145,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0
0.3483483483483484,0.029411764705882346,0.5,0.0,0.08215032463959503,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.26785714285714285,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,1.0
0.34934934934934936,0.07352941176470588,0.25,0.2222222222222222,0.048750962914053037,0.75,0.75,1.0,1.0,1.0,0.6666666666666667,0.6666666666666666,0.23214285714285715,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0
0.3503503503503504,0.07352941176470588,0.75,0.1111111111111111,0.05425332893144051,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.07142857142857145,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.35135135135135137,0.07352941176470588,0.75,0.3333333333333333,0.039011775063277215,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.17857142857142855,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0.35235235235235235,0.20588235294117646,0.25,1.0,0.16391548365797293,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.33928571428571425,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
0.3533533533533534,0.1176470588235294,1.0,0.6666666666666666,0.327335754374381,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16071428571428575,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0
0.35435435435435436,0.08823529411764706,0.75,0.2222222222222222,0.026246285902938263,0.25,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.48214285714285715,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.3553553553553554,0.2941176470588235,0.75,0.4444444444444444,0.05480356553317926,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.07142857142857145,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
0.3563563563563564,0.1176470588235294,0.25,0.6666666666666666,0.11450423682183337,1.0,0.75,0.0,1.0,0.0,1.0,1.0,0.5357142857142858,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0
0.35735735735735735,0.47058823529411764,0.5,0.6666666666666666,0.2318146803125344,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.125,0.5,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0
0.3583583583583584,0.1176470588235294,0.75,0.6666666666666666,0.028942445251458126,0.5,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.16071428571428575,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
0.35935935935935936,0.38235294117647056,0.75,0.3333333333333333,0.11863101133487398,0.5,0.25,1.0,0.0,1.0,1.0,1.0,0.07142857142857145,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0
0.3603603603603604,0.20588235294117646,0.75,0.2222222222222222,0.05441839991196214,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0
